utvec,dv,err,temp,SM_EWT,date
2017.928833,0.167200,0.122500,2.967460,0.253125,2017-12-06
2017.931519,0.164900,0.122800,2.916500,0.253219,2017-12-07
2017.934326,0.166100,0.123200,2.901740,0.253312,2017-12-08
2017.937012,0.164200,0.123700,2.944540,0.253406,2017-12-09
2017.939819,0.162400,0.124800,2.995940,0.253507,2017-12-10
2017.942505,0.165000,0.126300,2.918520,0.253605,2017-12-11
2017.945190,0.164300,0.127800,2.791090,0.253708,2017-12-12
2017.947998,0.162800,0.128500,2.710040,0.253809,2017-12-13
2017.950684,0.162500,0.129900,2.635320,0.253916,2017-12-14
2017.953491,0.161100,0.131300,2.493300,0.254019,2017-12-15
2017.956177,0.159200,0.132700,2.394940,0.254136,2017-12-16
2017.958984,0.158700,0.134900,2.283100,0.254280,2017-12-17
2017.961670,0.157600,0.136500,2.146650,0.254436,2017-12-18
2017.964355,0.155800,0.138300,2.164110,0.254618,2017-12-19
2017.967163,0.155900,0.140000,2.307030,0.254810,2017-12-20
2017.969849,0.158800,0.142400,2.347230,0.255026,2017-12-21
2017.972656,0.156100,0.142900,2.111750,0.255248,2017-12-22
2017.975342,0.153200,0.143900,1.823000,0.255483,2017-12-23
2017.978149,0.150200,0.145200,1.551170,0.255741,2017-12-24
2017.980835,0.149600,0.147400,1.284830,0.256000,2017-12-25
2017.983521,0.143300,0.148200,1.128040,0.256281,2017-12-26
2017.986328,0.137000,0.149600,0.954164,0.256558,2017-12-27
2017.989014,0.132500,0.150900,0.643603,0.256857,2017-12-28
2017.991821,0.129700,0.151900,0.511191,0.257150,2017-12-29
2017.994507,0.126600,0.154000,0.533096,0.257448,2017-12-30
2017.997314,0.121900,0.156200,0.575244,0.257764,2017-12-31
2018.000000,0.118400,0.158900,0.661513,0.258070,2018-01-01
2018.002686,0.114600,0.162000,0.713844,0.258393,2018-01-02
2018.005493,0.111000,0.164600,0.662004,0.258703,2018-01-03
2018.008179,0.109100,0.167300,0.709506,0.259026,2018-01-04
2018.010986,0.107600,0.169600,0.900676,0.259335,2018-01-05
2018.013672,0.103000,0.172100,1.103770,0.259642,2018-01-06
2018.016479,0.104600,0.174200,1.293490,0.259959,2018-01-07
2018.019165,0.105200,0.177200,1.380580,0.260258,2018-01-08
2018.021851,0.106100,0.179900,1.461190,0.260565,2018-01-09
2018.024658,0.103000,0.180900,1.590140,0.260853,2018-01-10
2018.027344,0.099700,0.182000,1.751340,0.261145,2018-01-11
2018.030151,0.098200,0.182500,1.737710,0.261415,2018-01-12
2018.032837,0.093800,0.182700,1.677610,0.261676,2018-01-13
2018.035645,0.092200,0.183300,1.686540,0.261937,2018-01-14
2018.038330,0.090300,0.184100,1.747530,0.262179,2018-01-15
2018.041016,0.088700,0.184900,1.768460,0.262433,2018-01-16
2018.043823,0.087200,0.185200,1.709420,0.262677,2018-01-17
2018.046509,0.085200,0.186500,1.778400,0.262934,2018-01-18
2018.049316,0.083600,0.187500,1.879350,0.263181,2018-01-19
2018.052002,0.081300,0.187800,1.889370,0.263428,2018-01-20
2018.054810,0.080000,0.187600,1.729990,0.263687,2018-01-21
2018.057495,0.078800,0.187800,1.736350,0.263935,2018-01-22
2018.060181,0.078900,0.187200,1.709950,0.264193,2018-01-23
